timestamp,open,high,low,close,volume
2025-09-17 16:00:00,3684.167,3688.567,3683.93,3684.739,5469
2025-09-17 17:00:00,3684.771,3687.804,3678.65,3686.9,6759
2025-09-17 18:00:00,3686.822,3707.455,3646.057,3650.301,77843
2025-09-17 19:00:00,3650.344,3666.993,3646.368,3661.73,38019
2025-09-17 20:00:00,3661.755,3661.755,3656.33,3659.677,6206
2025-09-17 22:00:00,3660.131,3665.33,3655.582,3662.982,6671
2025-09-17 23:00:00,3662.952,3672.021,3662.059,3669.169,6203
2025-09-18 00:00:00,3669.1,3669.989,3658.066,3665.157,9569
2025-09-18 01:00:00,3665.197,3668.808,3651.826,3657.22,17955
2025-09-18 02:00:00,3657.102,3665.806,3655.506,3664.775,8494
2025-09-18 03:00:00,3664.752,3666.034,3657.854,3658.506,5283
2025-09-18 04:00:00,3658.554,3659.294,3653.437,3653.714,5250
2025-09-18 05:00:00,3653.717,3659.154,3649.328,3651.557,9114
2025-09-18 06:00:00,3651.598,3652.006,3633.824,3637.469,18924
2025-09-18 07:00:00,3637.5,3659.874,3635.454,3659.018,13104
2025-09-18 08:00:00,3658.971,3665.773,3653.687,3665.473,9526
2025-09-18 09:00:00,3665.431,3673.017,3664.552,3671.665,9686
2025-09-18 10:00:00,3671.635,3672.495,3665.505,3667.153,7555
2025-09-18 11:00:00,3667.13,3670.941,3664.443,3667.193,8019
2025-09-18 12:00:00,3667.233,3672.452,3662.863,3663.246,12889
2025-09-18 13:00:00,3663.307,3664.258,3627.744,3642.237,31489
2025-09-18 14:00:00,3642.192,3646.373,3634.267,3638.386,26098
2025-09-18 15:00:00,3638.427,3642.404,3636.701,3641.315,12742
2025-09-18 16:00:00,3641.346,3647.229,3640.85,3646.411,8867
2025-09-18 17:00:00,3646.368,3646.797,3643.287,3643.588,7775
2025-09-18 18:00:00,3643.589,3643.629,3640.506,3641.405,5887
2025-09-18 19:00:00,3641.363,3647.061,3640.62,3646.565,5530
2025-09-18 20:00:00,3646.611,3647.257,3643.878,3644.38,2840
2025-09-18 22:00:00,3643.34,3643.744,3639.423,3640.263,2819
2025-09-18 23:00:00,3640.337,3641.877,3637.719,3640.239,4047
2025-09-19 00:00:00,3640.242,3642.788,3636.241,3640.047,6794
2025-09-19 01:00:00,3640.114,3651.172,3632.203,3639.922,14110
2025-09-19 02:00:00,3639.849,3650.247,3638.788,3647.368,10357
2025-09-19 03:00:00,3647.288,3656.444,3645.298,3653.722,9383
2025-09-19 04:00:00,3653.66,3659.995,3653.66,3658.875,6625
2025-09-19 05:00:00,3658.866,3661.222,3651.439,3652.432,8185
2025-09-19 06:00:00,3652.427,3654.256,3643.269,3646.957,11778
2025-09-19 07:00:00,3647.003,3657.56,3644.462,3653.984,9040
2025-09-19 08:00:00,3653.874,3656.57,3649.492,3655.655,7669
2025-09-19 09:00:00,3655.614,3658.827,3655.175,3658.504,5889
2025-09-19 10:00:00,3658.558,3659.228,3655.042,3655.841,5131
2025-09-19 11:00:00,3655.799,3655.899,3645.676,3648.392,8312
2025-09-19 12:00:00,3648.421,3651.882,3644.59,3649.286,10352
2025-09-19 13:00:00,3649.242,3664.365,3643.763,3663.239,16597
2025-09-19 14:00:00,3663.286,3669.301,3656.36,3666.994,15574
2025-09-19 15:00:00,3666.958,3676.032,3665.281,3670.739,12906
2025-09-19 16:00:00,3670.71,3673.262,3666.602,3668.31,7839
2025-09-19 17:00:00,3668.273,3679.491,3668.09,3678.604,7389
2025-09-19 18:00:00,3678.595,3684.111,3678.18,3683.612,6306
2025-09-19 19:00:00,3683.653,3685.19,3681.302,3684.462,5690
2025-09-19 20:00:00,3684.353,3685.038,3680.835,3684.861,4022
2025-09-21 22:00:00,3687.969,3692.329,3683.776,3688.35,6414
2025-09-21 23:00:00,3688.332,3690.59,3685.701,3686.253,5612
2025-09-22 00:00:00,3686.263,3691.035,3685.642,3690.774,7333
2025-09-22 01:00:00,3690.737,3696.97,3686.689,3689.369,16062
2025-09-22 02:00:00,3689.348,3693.351,3685.466,3686.312,8873
2025-09-22 03:00:00,3686.332,3697.532,3685.885,3695.442,7420
2025-09-22 04:00:00,3695.454,3695.936,3690.102,3692.208,5232
2025-09-22 05:00:00,3692.202,3700.356,3691.837,3697.02,7089
2025-09-22 06:00:00,3697.066,3719.857,3695.467,3714.474,13659
2025-09-22 07:00:00,3714.432,3716.318,3708.621,3713.226,12097
2025-09-22 08:00:00,3713.193,3722.605,3712.314,3720.403,9013
2025-09-22 09:00:00,3720.448,3726.703,3719.244,3723.256,8204
2025-09-22 10:00:00,3723.193,3728.313,3721.089,3727.456,7884
2025-09-22 11:00:00,3727.418,3728.246,3721.211,3724.606,8708
2025-09-22 12:00:00,3724.643,3725.585,3712.054,3721.646,14445
2025-09-22 13:00:00,3721.62,3725.598,3713.732,3722.395,24183
2025-09-22 14:00:00,3722.317,3726.37,3716.773,3725.783,17410
2025-09-22 15:00:00,3725.893,3736.395,3723.511,3736.15,11064
2025-09-22 16:00:00,3736.109,3739.644,3735.201,3737.058,8429
2025-09-22 17:00:00,3737.136,3747.244,3737.13,3746.594,7609
2025-09-22 18:00:00,3746.56,3748.043,3744.589,3747.659,5503
2025-09-22 19:00:00,3747.608,3748.793,3742.433,3747.651,6323
2025-09-22 20:00:00,3747.606,3748.618,3745.48,3746.967,3643
2025-09-22 22:00:00,3746.503,3747.704,3738.273,3739.95,4614
2025-09-22 23:00:00,3740.059,3749.254,3738.959,3747.763,6967
2025-09-23 00:00:00,3747.797,3750.774,3744.867,3747.123,7634
2025-09-23 01:00:00,3747.167,3759.325,3745.665,3754.576,15987
2025-09-23 02:00:00,3754.615,3755.467,3736.722,3741.719,16425
2025-09-23 03:00:00,3741.68,3747.161,3739.004,3746.477,8666
2025-09-23 04:00:00,3746.489,3747.471,3743.065,3744.761,5812
2025-09-23 05:00:00,3744.725,3758.762,3743.23,3753.178,9292
2025-09-23 06:00:00,3753.145,3757.381,3751.287,3753.941,11020
2025-09-23 07:00:00,3753.912,3757.423,3748.896,3753.435,10195
2025-09-23 08:00:00,3753.381,3775.191,3752.965,3774.227,11842
2025-09-23 09:00:00,3774.281,3791.065,3774.182,3784.721,16144
2025-09-23 10:00:00,3784.839,3787.837,3780.799,3783.005,9139
2025-09-23 11:00:00,3783.03,3788.811,3779.698,3783.475,11326
2025-09-23 12:00:00,3783.52,3785.427,3777.352,3784.309,12814
2025-09-23 13:00:00,3784.345,3788.815,3774.238,3783.856,22871
2025-09-23 14:00:00,3783.875,3784.981,3767.617,3773.966,21382
2025-09-23 15:00:00,3774.005,3782.048,3772.805,3779.338,11463
2025-09-23 16:00:00,3779.37,3782.024,3765.08,3779.265,16156
2025-09-23 17:00:00,3779.295,3785.704,3775.776,3777.396,11993
2025-09-23 18:00:00,3777.436,3781.377,3756.209,3756.775,13711
2025-09-23 19:00:00,3756.735,3768.134,3751.856,3764.306,20447
2025-09-23 20:00:00,3764.248,3767.482,3762.489,3763.891,5002
2025-09-23 22:00:00,3766.672,3767.597,3761.554,3765.409,3622
2025-09-23 23:00:00,3765.456,3770.193,3761.869,3763.842,6217
2025-09-24 00:00:00,3763.822,3765.622,3758.844,3765.198,8639
2025-09-24 01:00:00,3765.207,3771.877,3755.015,3756.596,16610
2025-09-24 02:00:00,3756.557,3759.299,3750.597,3757.101,9604
2025-09-24 03:00:00,3757.125,3766.596,3752.246,3765.399,8680
2025-09-24 04:00:00,3765.422,3768.287,3763.218,3768.19,6089
2025-09-24 05:00:00,3768.166,3777.013,3767.834,3774.914,7811
2025-09-24 06:00:00,3774.956,3776.095,3769.016,3771.176,9304
2025-09-24 07:00:00,3771.25,3779.229,3770.619,3777.358,8195
2025-09-24 08:00:00,3777.391,3777.734,3766.964,3770.132,7591
2025-09-24 09:00:00,3770.099,3771.778,3763.117,3768.483,7806
2025-09-24 10:00:00,3768.413,3768.735,3759.764,3762.156,7722
2025-09-24 11:00:00,3762.189,3769.607,3759.629,3768.958,7458
2025-09-24 12:00:00,3768.932,3771.468,3763.928,3768.024,12519
2025-09-24 13:00:00,3767.999,3772.985,3759.055,3761.311,18291
2025-09-24 14:00:00,3761.319,3765.055,3749.359,3752.737,21281
2025-09-24 15:00:00,3752.767,3756.584,3739.64,3741.114,17086
2025-09-24 16:00:00,3741.079,3745.225,3732.199,3735.747,16178
2025-09-24 17:00:00,3735.778,3738.757,3732.35,3733.228,8742
2025-09-24 18:00:00,3733.186,3733.976,3722.702,3724.381,9018
2025-09-24 19:00:00,3724.406,3731.888,3717.427,3730.032,10244
2025-09-24 20:00:00,3730.098,3737.499,3729.941,3736.431,3880
2025-09-24 22:00:00,3739.494,3745.319,3738.898,3741.055,5043
2025-09-24 23:00:00,3741.021,3745.269,3739.055,3742.92,5026
2025-09-25 00:00:00,3743.0,3751.539,3741.378,3749.019,9625
2025-09-25 01:00:00,3748.987,3750.497,3732.852,3736.086,13495
2025-09-25 02:00:00,3735.979,3742.455,3729.422,3739.591,10772
2025-09-25 03:00:00,3739.55,3739.692,3734.341,3736.578,7484
2025-09-25 04:00:00,3736.581,3740.726,3731.74,3738.097,6299
2025-09-25 05:00:00,3738.069,3741.292,3734.108,3738.699,8186
2025-09-25 06:00:00,3738.723,3748.333,3737.712,3741.037,10332
2025-09-25 07:00:00,3741.074,3755.001,3740.002,3752.213,11859
2025-09-25 08:00:00,3752.174,3761.601,3751.129,3756.374,13600
2025-09-25 09:00:00,3756.396,3761.319,3750.386,3756.971,10375
2025-09-25 10:00:00,3756.983,3760.874,3755.584,3757.179,7879
2025-09-25 11:00:00,3757.221,3757.649,3741.067,3753.056,14214
2025-09-25 12:00:00,3753.018,3755.929,3730.542,3738.812,25476
2025-09-25 13:00:00,3738.833,3745.529,3721.945,3733.715,33887
2025-09-25 14:00:00,3733.768,3736.413,3723.567,3731.467,23020
2025-09-25 15:00:00,3731.507,3738.799,3727.916,3735.828,14713
2025-09-25 16:00:00,3735.893,3742.762,3732.664,3733.718,10433
2025-09-25 17:00:00,3733.69,3744.185,3732.366,3741.826,12272
2025-09-25 18:00:00,3741.864,3758.296,3736.518,3755.19,12330
2025-09-25 19:00:00,3755.165,3756.75,3744.613,3746.523,10543
2025-09-25 20:00:00,3746.56,3752.524,3745.975,3749.696,4677
2025-09-25 22:00:00,3748.251,3751.594,3746.303,3748.845,4772
2025-09-25 23:00:00,3748.831,3749.94,3738.051,3744.717,8534
2025-09-26 00:00:00,3744.676,3749.597,3740.215,3749.569,10976
2025-09-26 01:00:00,3749.639,3753.33,3737.693,3738.969,14153
2025-09-26 02:00:00,3738.998,3742.896,3737.603,3738.419,8231
2025-09-26 03:00:00,3738.455,3746.092,3734.464,3745.435,6855
2025-09-26 04:00:00,3745.474,3747.768,3744.648,3747.724,5120
2025-09-26 05:00:00,3747.609,3749.612,3741.865,3742.11,6038
2025-09-26 06:00:00,3742.061,3754.165,3741.468,3743.66,12739
2025-09-26 07:00:00,3743.608,3749.56,3739.181,3747.971,10398
2025-09-26 08:00:00,3747.991,3755.206,3747.025,3752.951,8023
2025-09-26 09:00:00,3752.914,3754.455,3747.237,3751.509,6905
2025-09-26 10:00:00,3751.527,3755.015,3742.903,3744.65,7382
2025-09-26 11:00:00,3744.646,3752.898,3744.416,3748.706,7591
2025-09-26 12:00:00,3748.662,3757.451,3746.602,3752.048,15803
2025-09-26 13:00:00,3752.092,3766.361,3751.238,3761.906,27228
2025-09-26 14:00:00,3761.846,3783.826,3761.571,3778.894,25311
2025-09-26 15:00:00,3778.835,3780.965,3772.95,3780.373,13781
2025-09-26 16:00:00,3780.332,3781.248,3771.419,3774.202,12479
2025-09-26 17:00:00,3774.193,3783.092,3774.032,3782.873,9357
2025-09-26 18:00:00,3782.908,3783.204,3774.682,3778.558,8641
2025-09-26 19:00:00,3778.55,3778.55,3764.617,3766.707,11874
2025-09-26 20:00:00,3766.743,3769.555,3760.026,3761.041,6557
2025-09-28 22:00:00,3764.718,3770.994,3763.322,3770.583,6654
2025-09-28 23:00:00,3770.482,3772.502,3766.297,3766.899,6304
2025-09-29 00:00:00,3766.858,3787.473,3763.91,3787.103,12893
2025-09-29 01:00:00,3787.066,3788.808,3767.846,3778.557,31534
2025-09-29 02:00:00,3778.531,3798.798,3777.583,3792.789,18252
2025-09-29 03:00:00,3792.825,3799.439,3792.144,3794.34,11814
2025-09-29 04:00:00,3794.355,3808.827,3792.419,3805.003,10679
2025-09-29 05:00:00,3804.974,3814.471,3801.306,3813.565,16877
2025-09-29 06:00:00,3813.682,3819.874,3810.953,3817.4,18860
2025-09-29 07:00:00,3817.36,3819.417,3805.02,3806.343,15148
2025-09-29 08:00:00,3806.381,3819.549,3806.381,3818.762,12264
2025-09-29 09:00:00,3818.753,3819.679,3806.941,3807.605,9328
2025-09-29 10:00:00,3807.631,3818.491,3806.499,3817.856,10198
2025-09-29 11:00:00,3817.908,3831.36,3816.349,3828.916,12287
2025-09-29 12:00:00,3828.865,3830.451,3811.594,3813.8,22559
2025-09-29 13:00:00,3813.831,3828.007,3809.189,3821.404,26294
2025-09-29 14:00:00,3821.39,3830.536,3816.734,3828.108,21213
2025-09-29 15:00:00,3828.153,3833.183,3820.843,3830.351,16529
2025-09-29 16:00:00,3830.345,3833.56,3828.195,3830.274,8642
2025-09-29 17:00:00,3830.31,3832.838,3823.936,3828.918,10523
2025-09-29 18:00:00,3828.976,3830.674,3823.343,3824.581,9214
2025-09-29 19:00:00,3824.585,3829.771,3822.605,3828.754,8709
2025-09-29 20:00:00,3828.792,3834.025,3827.758,3833.974,5498
2025-09-29 22:00:00,3830.346,3833.099,3825.656,3830.688,4345
2025-09-29 23:00:00,3830.641,3833.376,3828.041,3832.835,4781
2025-09-30 00:00:00,3832.89,3840.605,3831.128,3838.9,12792
2025-09-30 01:00:00,3838.856,3850.661,3837.969,3847.94,16283
2025-09-30 02:00:00,3847.985,3851.98,3842.589,3848.019,12208
2025-09-30 03:00:00,3847.989,3867.205,3845.821,3864.772,10980
2025-09-30 04:00:00,3864.731,3867.123,3861.979,3867.088,7164
2025-09-30 05:00:00,3867.046,3870.426,3862.599,3869.7,11309
2025-09-30 06:00:00,3869.771,3871.7,3854.854,3855.72,15595
2025-09-30 07:00:00,3855.767,3859.358,3839.471,3843.811,19104
2025-09-30 08:00:00,3843.843,3847.244,3807.567,3816.341,34323
2025-09-30 09:00:00,3816.366,3821.471,3793.074,3798.718,29580
2025-09-30 10:00:00,3798.749,3814.601,3798.226,3812.117,14970
2025-09-30 11:00:00,3812.084,3817.816,3804.313,3815.189,14298
2025-09-30 12:00:00,3815.128,3821.663,3808.828,3819.35,19200
2025-09-30 13:00:00,3819.357,3830.039,3811.529,3824.163,24712
2025-09-30 14:00:00,3824.004,3854.543,3820.381,3854.076,29081
2025-09-30 15:00:00,3854.03,3854.213,3831.177,3839.035,28794
2025-09-30 16:00:00,3839.001,3847.97,3837.779,3845.911,12662
2025-09-30 17:00:00,3845.95,3849.32,3842.683,3844.106,9758
2025-09-30 18:00:00,3844.094,3848.985,3839.696,3847.902,7779
2025-09-30 19:00:00,3847.933,3860.808,3847.115,3859.05,7886
2025-09-30 20:00:00,3859.09,3860.145,3850.731,3858.857,8112
2025-09-30 22:00:00,3857.224,3861.403,3854.64,3860.053,6987
2025-09-30 23:00:00,3860.046,3863.08,3860.046,3862.927,4702
2025-10-01 00:00:00,3862.94,3865.365,3858.56,3860.594,7728
2025-10-01 01:00:00,3860.567,3869.029,3859.006,3868.977,8565
2025-10-01 02:00:00,3868.859,3875.562,3858.013,3863.336,15022
2025-10-01 03:00:00,3863.346,3866.41,3855.514,3861.982,12134
2025-10-01 04:00:00,3861.988,3865.011,3857.379,3864.912,8375
2025-10-01 05:00:00,3864.915,3869.907,3862.05,3863.506,10415
2025-10-01 06:00:00,3863.463,3864.886,3853.356,3859.131,12959
2025-10-01 07:00:00,3859.167,3879.88,3858.925,3879.186,13408
2025-10-01 08:00:00,3879.237,3895.376,3879.002,3892.901,16529
2025-10-01 09:00:00,3892.921,3895.19,3883.602,3888.986,11907
2025-10-01 10:00:00,3889.008,3889.559,3885.145,3887.524,9817
2025-10-01 11:00:00,3887.635,3888.449,3878.059,3883.512,10468
2025-10-01 12:00:00,3883.596,3891.122,3864.487,3870.377,30039
2025-10-01 13:00:00,3870.407,3877.199,3863.693,3872.974,28818
2025-10-01 14:00:00,3872.906,3878.806,3856.11,3873.036,33753
2025-10-01 15:00:00,3872.989,3876.8,3857.987,3868.483,27899
2025-10-01 16:00:00,3868.424,3871.554,3860.745,3870.868,11622
2025-10-01 17:00:00,3870.861,3871.894,3860.648,3860.847,9245
2025-10-01 18:00:00,3860.842,3866.319,3854.896,3862.117,14311
2025-10-01 19:00:00,3862.158,3871.045,3861.305,3867.708,9577
2025-10-01 20:00:00,3867.731,3867.883,3860.298,3864.616,6158
2025-10-01 22:00:00,3867.707,3867.766,3858.612,3862.103,5787
2025-10-01 23:00:00,3862.082,3866.617,3857.474,3863.518,8223
2025-10-02 00:00:00,3863.475,3863.806,3855.935,3856.078,10564
2025-10-02 01:00:00,3856.025,3865.165,3852.832,3865.041,10755
2025-10-02 02:00:00,3865.08,3870.021,3861.58,3866.197,9034
2025-10-02 03:00:00,3866.157,3869.478,3863.911,3866.58,6131
2025-10-02 04:00:00,3866.587,3867.669,3861.799,3864.164,4515
2025-10-02 05:00:00,3864.237,3871.334,3864.179,3867.739,6712
2025-10-02 06:00:00,3867.821,3874.316,3862.059,3864.211,9712
2025-10-02 07:00:00,3864.167,3874.822,3861.697,3868.558,14218
2025-10-02 08:00:00,3868.463,3878.719,3864.659,3874.634,10417
2025-10-02 09:00:00,3874.594,3879.796,3873.352,3879.046,8887
2025-10-02 10:00:00,3879.108,3883.784,3875.729,3881.722,8007
2025-10-02 11:00:00,3881.769,3886.696,3879.752,3886.313,8653
2025-10-02 12:00:00,3886.277,3892.037,3880.076,3884.458,16866
2025-10-02 13:00:00,3884.492,3897.154,3873.453,3875.305,27413
2025-10-02 14:00:00,3875.289,3876.863,3825.281,3839.936,50996
2025-10-02 15:00:00,3839.83,3844.814,3819.32,3828.364,41565
2025-10-02 16:00:00,3828.316,3845.354,3827.173,3844.831,23373
2025-10-02 17:00:00,3844.856,3847.933,3840.605,3844.287,14688
2025-10-02 18:00:00,3844.288,3851.56,3843.404,3850.866,7891
2025-10-02 19:00:00,3850.901,3859.08,3850.556,3855.554,9573
2025-10-02 20:00:00,3855.603,3859.353,3853.495,3855.423,4690
2025-10-02 22:00:00,3856.811,3858.482,3852.146,3857.108,4739
2025-10-02 23:00:00,3857.071,3863.763,3856.803,3862.41,5209
2025-10-03 00:00:00,3862.365,3862.779,3856.371,3856.912,8592
2025-10-03 01:00:00,3856.878,3862.622,3847.333,3858.458,14655
2025-10-03 02:00:00,3858.424,3859.093,3847.62,3848.159,8627
2025-10-03 03:00:00,3848.129,3851.001,3837.995,3842.757,13228
2025-10-03 04:00:00,3842.711,3848.294,3841.597,3843.951,7805
2025-10-03 05:00:00,3843.97,3859.238,3843.836,3855.053,10895
2025-10-03 06:00:00,3855.046,3860.983,3850.842,3859.182,10343
2025-10-03 07:00:00,3859.168,3865.262,3856.972,3864.275,8555
2025-10-03 08:00:00,3864.196,3865.705,3860.168,3864.797,7417
2025-10-03 09:00:00,3864.745,3864.946,3856.834,3864.218,7105
2025-10-03 10:00:00,3864.221,3867.688,3862.092,3865.886,8889
2025-10-03 11:00:00,3865.866,3867.075,3854.689,3862.077,12559
2025-10-03 12:00:00,3862.141,3874.927,3860.448,3873.79,13823
2025-10-03 13:00:00,3873.897,3890.618,3870.036,3882.558,27070
2025-10-03 14:00:00,3882.607,3885.931,3866.235,3879.616,36005
2025-10-03 15:00:00,3879.585,3891.638,3873.906,3889.44,19654
2025-10-03 16:00:00,3889.402,3889.785,3880.48,3883.629,13150
2025-10-03 17:00:00,3883.676,3886.016,3876.909,3881.97,13785
2025-10-03 18:00:00,3882.021,3889.19,3879.92,3886.04,11118
2025-10-03 19:00:00,3886.051,3889.133,3883.581,3885.568,9114
2025-10-03 20:00:00,3885.537,3887.228,3882.845,3887.045,4691
2025-10-05 22:00:00,3888.624,3903.926,3884.034,3899.56,10015
2025-10-05 23:00:00,3899.787,3920.986,3898.418,3909.45,25323
2025-10-06 00:00:00,3909.487,3910.073,3898.931,3900.397,18442
2025-10-06 01:00:00,3900.435,3918.312,3899.71,3917.882,12889
2025-10-06 02:00:00,3917.926,3924.616,3917.472,3921.013,12318
2025-10-06 03:00:00,3920.964,3932.041,3919.884,3929.569,11475
2025-10-06 04:00:00,3929.584,3940.343,3928.73,3938.742,13246
2025-10-06 05:00:00,3938.67,3945.205,3927.364,3932.657,18363
2025-10-06 06:00:00,3932.752,3934.852,3922.449,3934.292,18708
2025-10-06 07:00:00,3934.321,3943.87,3929.272,3941.617,20713
2025-10-06 08:00:00,3941.651,3949.598,3935.409,3942.47,18125
2025-10-06 09:00:00,3942.371,3944.993,3936.585,3942.334,11924
2025-10-06 10:00:00,3942.367,3946.782,3932.586,3942.229,14483
2025-10-06 11:00:00,3942.113,3942.787,3930.997,3938.294,17377
2025-10-06 12:00:00,3938.256,3941.325,3926.478,3934.202,29088
2025-10-06 13:00:00,3934.227,3947.163,3927.168,3944.569,29112
2025-10-06 14:00:00,3944.537,3958.886,3940.236,3954.949,26662
2025-10-06 15:00:00,3954.924,3964.126,3948.056,3962.468,18947
2025-10-06 16:00:00,3962.454,3970.01,3945.753,3954.035,24981
2025-10-06 17:00:00,3954.066,3959.008,3951.151,3957.842,13287
2025-10-06 18:00:00,3957.876,3960.613,3955.878,3958.472,7784
2025-10-06 19:00:00,3958.427,3964.982,3958.274,3959.451,8439
2025-10-06 20:00:00,3959.415,3962.517,3957.397,3961.114,5187
2025-10-06 22:00:00,3958.919,3976.198,3958.455,3963.471,15949
2025-10-06 23:00:00,3963.433,3972.57,3961.599,3969.514,10921
2025-10-07 00:00:00,3969.556,3977.475,3961.443,3962.855,17054
2025-10-07 01:00:00,3962.822,3963.82,3955.804,3958.182,15031
2025-10-07 02:00:00,3958.135,3966.991,3957.414,3964.903,8077
2025-10-07 03:00:00,3964.848,3974.634,3960.738,3973.395,9922
2025-10-07 04:00:00,3973.418,3976.904,3971.454,3975.944,8008
2025-10-07 05:00:00,3975.918,3976.781,3960.096,3964.747,16630
2025-10-07 06:00:00,3964.624,3966.32,3953.792,3955.192,14563
2025-10-07 07:00:00,3955.223,3956.18,3943.273,3945.962,25443
2025-10-07 08:00:00,3945.918,3953.973,3940.82,3951.285,17389
2025-10-07 09:00:00,3951.283,3963.524,3951.052,3955.184,12425
2025-10-07 10:00:00,3955.161,3962.877,3954.06,3960.075,9539
2025-10-07 11:00:00,3960.088,3969.135,3956.38,3966.998,10481
2025-10-07 12:00:00,3966.949,3980.171,3964.319,3979.442,18492
2025-10-07 13:00:00,3979.372,3985.642,3970.499,3979.25,25597
2025-10-07 14:00:00,3979.211,3986.655,3968.988,3985.6,27392
2025-10-07 15:00:00,3985.635,3991.059,3961.777,3966.153,33045
2025-10-07 16:00:00,3966.198,3979.455,3963.164,3976.555,23294
2025-10-07 17:00:00,3976.665,3987.739,3976.43,3980.912,15023
2025-10-07 18:00:00,3980.954,3983.932,3974.102,3980.947,14339
2025-10-07 19:00:00,3981.006,3983.302,3978.451,3980.14,9592
2025-10-07 20:00:00,3980.195,3986.494,3980.195,3984.493,4892
2025-10-07 22:00:00,3983.622,3990.689,3983.44,3989.576,4731
2025-10-07 23:00:00,3989.611,3995.946,3988.357,3994.411,6964
2025-10-08 00:00:00,3994.367,3999.248,3989.358,3992.425,12839
2025-10-08 01:00:00,3992.376,4000.812,3984.478,4000.581,16282
2025-10-08 02:00:00,4000.535,4011.713,3995.653,4011.629,11897
2025-10-08 03:00:00,4011.582,4016.527,4008.89,4014.641,9936
2025-10-08 04:00:00,4014.688,4027.29,4014.688,4026.73,11510
2025-10-08 05:00:00,4026.685,4037.018,4024.482,4029.089,14578
2025-10-08 06:00:00,4029.203,4033.131,4021.305,4031.575,16489
2025-10-08 07:00:00,4031.675,4039.029,4030.023,4034.2,15063
2025-10-08 08:00:00,4034.165,4040.458,4033.183,4036.247,12368
2025-10-08 09:00:00,4036.218,4049.564,4030.829,4049.239,13207
2025-10-08 10:00:00,4049.204,4049.631,4033.557,4037.132,14627
2025-10-08 11:00:00,4037.182,4038.141,4032.023,4037.935,11743
2025-10-08 12:00:00,4037.899,4046.419,4030.954,4039.984,19137
2025-10-08 13:00:00,4040.015,4049.412,4026.342,4038.136,30043
2025-10-08 14:00:00,4038.031,4049.059,4035.629,4048.136,22486
2025-10-08 15:00:00,4048.102,4050.719,4037.215,4045.664,20647
2025-10-08 16:00:00,4045.694,4059.321,4044.191,4056.5,16976
2025-10-08 17:00:00,4056.544,4058.141,4042.84,4051.223,14271
2025-10-08 18:00:00,4051.224,4053.224,4038.492,4049.827,18187
2025-10-08 19:00:00,4049.858,4054.593,4032.041,4044.914,25860
2025-10-08 20:00:00,4044.886,4046.707,4038.582,4041.764,8357
2025-10-08 22:00:00,4036.284,4038.291,4015.413,4021.407,12280
2025-10-08 23:00:00,4021.435,4022.01,4001.257,4011.708,19655
2025-10-09 00:00:00,4011.706,4027.951,4008.663,4023.037,19070
2025-10-09 01:00:00,4023.061,4036.3,4008.205,4019.764,38349
2025-10-09 02:00:00,4019.727,4021.319,4002.492,4018.578,23464
2025-10-09 03:00:00,4018.56,4029.493,4017.154,4026.749,12894
2025-10-09 04:00:00,4026.72,4041.039,4026.72,4039.004,9874
2025-10-09 05:00:00,4039.037,4043.744,4034.236,4039.776,15590
2025-10-09 06:00:00,4039.811,4041.0,4022.631,4026.1,19188
2025-10-09 07:00:00,4026.133,4032.941,4024.651,4031.582,15085
2025-10-09 08:00:00,4031.479,4040.325,4030.183,4038.203,11027
2025-10-09 09:00:00,4038.167,4042.083,4034.218,4037.488,11222
2025-10-09 10:00:00,4037.458,4044.346,4036.293,4044.219,8139
2025-10-09 11:00:00,4044.172,4046.733,4033.459,4044.488,13866
2025-10-09 12:00:00,4044.45,4053.776,4037.388,4053.429,19357
2025-10-09 13:00:00,4053.362,4057.978,4016.773,4017.276,52314
2025-10-09 14:00:00,4017.227,4029.048,4003.929,4024.195,61419
2025-10-09 15:00:00,4024.155,4028.593,4006.43,4014.65,36653
2025-10-09 16:00:00,4014.581,4021.757,3964.007,3968.601,47930
2025-10-09 17:00:00,3968.63,3974.424,3944.6,3950.14,55184
2025-10-09 18:00:00,3950.116,3968.883,3949.459,3957.338,25504
2025-10-09 19:00:00,3957.36,3982.142,3955.2,3973.033,21969
2025-10-09 20:00:00,3973.087,3979.011,3973.034,3976.054,8860
2025-10-09 22:00:00,3981.265,3981.298,3958.514,3975.332,11278
2025-10-09 23:00:00,3975.406,3990.833,3974.503,3989.932,12479
2025-10-10 00:00:00,3989.927,3994.402,3985.535,3991.074,14462
2025-10-10 01:00:00,3991.043,3992.409,3969.907,3973.275,23818
2025-10-10 02:00:00,3973.316,3986.738,3973.159,3978.67,14623
2025-10-10 03:00:00,3978.624,3979.305,3960.778,3961.963,17712
2025-10-10 04:00:00,3961.934,3966.77,3946.94,3966.303,16725
2025-10-10 05:00:00,3966.324,3977.909,3965.637,3974.887,18839
2025-10-10 06:00:00,3974.957,3976.185,3962.684,3968.41,21626
2025-10-10 07:00:00,3968.35,3976.207,3952.594,3971.99,22260
2025-10-10 08:00:00,3971.998,3994.826,3970.098,3992.036,17865
2025-10-10 09:00:00,3992.079,4006.76,3990.192,3995.72,19843
2025-10-10 10:00:00,3995.695,4000.138,3990.767,3993.963,17030
2025-10-10 11:00:00,3993.991,3999.743,3983.165,3987.181,18341
2025-10-10 12:00:00,3987.207,3993.515,3980.25,3985.709,21746
